#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
4763	NF1	1	10.54	[{'HP:0002624': 0.2}, {'HP:0009732': 1.0}, {'HP:0030693': 0.2}, {'HP:0009592': 0.7}, {'HP:0100545': 0.7}, {'HP:0002315': 0.7}, {'HP:0000980': 0.5}, {'HP:0001056': 0.2}, {'HP:0025502': 0.2}, {'HP:0001067': 1.0}, {'HP:0007663': 0.2}, {'HP:0009733': 1.0}, {'HP:0000822': 0.5}]	[{'Abnormal venous morphology': 0.2}, {'Plexiform neurofibroma': 1.0}, {'Supratentorial neoplasm': 0.2}, {'Astrocytoma': 0.7}, {'Arterial stenosis': 0.7}, {'Headache': 0.7}, {'Pallor': 0.5}, {'Milia': 0.2}, {'Overweight': 0.2}, {'Neurofibromas': 1.0}, {'Reduced visual acuity': 0.2}, {'Glioma': 1.0}, {'Hypertension': 0.5}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
1591	CYP24A1	370	1.45	[{'HP:0002315': 0.2}, {'HP:0001056': 0.2}, {'HP:0001254': 0.7}]	[{'Headache': 0.2}, {'Milia': 0.2}, {'Lethargy': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
867	CBL	371	1.45	[{'HP:0001067': 0.7}]	[{'Neurofibromas': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
285440	CYP4V2	372	1.45	[{'HP:0007663': 0.7}]	[{'Reduced visual acuity': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1586	CYP17A1	373	1.45	[{'HP:0002315': 0.2}, {'HP:0000822': 0.7}]	[{'Headache': 0.2}, {'Hypertension': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5310	PKD1	374	1.44	[{'HP:0001056': 0.5}, {'HP:0000822': 0.2}]	[{'Milia': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2811	GP1BA	375	1.44	[{'HP:0002624': 0.2}, {'HP:0100545': 0.2}, {'HP:0002315': 0.2}, {'HP:0007663': 0.2}]	[{'Abnormal venous morphology': 0.2}, {'Arterial stenosis': 0.2}, {'Headache': 0.2}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64218	SEMA4A	376	1.44	[{'HP:0002315': 0.2}, {'HP:0007663': 0.4}, {'HP:0009733': 0.2}]	[{'Headache': 0.2}, {'Reduced visual acuity': 0.4}, {'Glioma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10699	CORIN	377	1.44	[{'HP:0002315': 0.2}, {'HP:0000822': 0.7}]	[{'Headache': 0.2}, {'Hypertension': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26123	TCTN3	378	1.44	[{'HP:0001270': 0.2}, {'HP:0012286': 0.2}, {'HP:0001317': 0.4}]	[{'Motor delay': 0.2}, {'Abnormal hypothalamus morphology': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11232	POLG2	379	1.44	[{'HP:0001317': 0.2}, {'HP:0002315': 0.5}, {'HP:0001254': 0.5}]	[{'Abnormal cerebellum morphology': 0.2}, {'Headache': 0.5}, {'Lethargy': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23556	PIGN	380	1.44	[{'HP:0001317': 0.4}, {'HP:0007663': 0.2}]	[{'Abnormal cerebellum morphology': 0.4}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3123	HLA-DRB1	381	1.44	[{'HP:0002315': 0.2}, {'HP:0001067': 0.2}, {'HP:0007663': 0.2}, {'HP:0000822': 0.2}]	[{'Headache': 0.2}, {'Neurofibromas': 0.2}, {'Reduced visual acuity': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5148	PDE6G	382	1.43	[{'HP:0000980': 0.5}, {'HP:0007663': 0.7}]	[{'Pallor': 0.5}, {'Reduced visual acuity': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84233	TMEM126A	383	1.43	[{'HP:0000980': 0.7}, {'HP:0007663': 0.7}]	[{'Pallor': 0.7}, {'Reduced visual acuity': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
35	ACADS	384	1.42	[{'HP:0001270': 0.2}, {'HP:0001254': 0.9}]	[{'Motor delay': 0.2}, {'Lethargy': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1261	CNGA3	385	1.42	[{'HP:0007663': 0.9}]	[{'Reduced visual acuity': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
443	ASPA	386	1.42	[{'HP:0001270': 0.4}, {'HP:0007663': 0.2}, {'HP:0001254': 0.2}]	[{'Motor delay': 0.4}, {'Reduced visual acuity': 0.2}, {'Lethargy': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57190	SELENON	387	1.42	[{'HP:0001270': 0.2}, {'HP:0012286': 0.2}, {'HP:0002315': 0.2}]	[{'Motor delay': 0.2}, {'Abnormal hypothalamus morphology': 0.2}, {'Headache': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57514	ARHGAP31	388	1.42	[{'HP:0002624': 0.2}, {'HP:0100545': 0.2}, {'HP:0000822': 0.2}]	[{'Abnormal venous morphology': 0.2}, {'Arterial stenosis': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84140	FAM161A	389	1.42	[{'HP:0009732': 0.5}, {'HP:0000980': 0.2}, {'HP:0007663': 0.2}]	[{'Plexiform neurofibroma': 0.5}, {'Pallor': 0.2}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4001	LMNB1	390	1.42	[{'HP:0001270': 0.2}, {'HP:0001317': 0.6}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4558	TRNF	391	1.42	[{'HP:0001270': 0.2}, {'HP:0002315': 0.5}, {'HP:0000822': 0.2}]	[{'Motor delay': 0.2}, {'Headache': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10166	SLC25A15	392	1.42	[{'HP:0001317': 0.2}, {'HP:0001254': 0.9}]	[{'Abnormal cerebellum morphology': 0.2}, {'Lethargy': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2720	GLB1	393	1.41	[{'HP:0001056': 0.5}, {'HP:0007663': 0.2}]	[{'Milia': 0.5}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
89884	LHX4	394	1.41	[{'HP:0001317': 0.4}, {'HP:0025502': 0.2}, {'HP:0001254': 0.2}]	[{'Abnormal cerebellum morphology': 0.4}, {'Overweight': 0.2}, {'Lethargy': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4437	MSH3	395	1.41	[{'HP:0009592': 0.7}, {'HP:0009733': 0.5}]	[{'Astrocytoma': 0.7}, {'Glioma': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
283989	TSEN54	396	1.41	[{'HP:0001270': 0.2}, {'HP:0030693': 0.2}, {'HP:0001317': 0.6}, {'HP:0007663': 0.2}]	[{'Motor delay': 0.2}, {'Supratentorial neoplasm': 0.2}, {'Abnormal cerebellum morphology': 0.6}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51738	GHRL	397	1.41	[{'HP:0012286': 0.2}, {'HP:0025502': 0.5}, {'HP:0000822': 0.2}]	[{'Abnormal hypothalamus morphology': 0.2}, {'Overweight': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7466	WFS1	398	1.41	[{'HP:0012286': 0.2}, {'HP:0025502': 0.2}, {'HP:0007663': 0.2}]	[{'Abnormal hypothalamus morphology': 0.2}, {'Overweight': 0.2}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
540	ATP7B	399	1.41	[{'HP:0030693': 0.2}, {'HP:0000980': 0.2}, {'HP:0001056': 0.2}, {'HP:0001254': 0.5}]	[{'Supratentorial neoplasm': 0.2}, {'Pallor': 0.2}, {'Milia': 0.2}, {'Lethargy': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2657	GDF1	400	1.4	[{'HP:0002624': 0.5}, {'HP:0100545': 0.5}]	[{'Abnormal venous morphology': 0.5}, {'Arterial stenosis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5244	ABCB4	401	1.4	[{'HP:0025502': 0.2}, {'HP:0000822': 0.7}]	[{'Overweight': 0.2}, {'Hypertension': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5147	PDE6D	402	1.4	[{'HP:0001270': 0.2}, {'HP:0012286': 0.2}, {'HP:0001317': 0.4}]	[{'Motor delay': 0.2}, {'Abnormal hypothalamus morphology': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
171023	ASXL1	403	1.4	[{'HP:0001317': 0.2}, {'HP:0002315': 0.2}, {'HP:0000980': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}, {'Headache': 0.2}, {'Pallor': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4629	MYH11	404	1.39	[{'HP:0100545': 0.2}, {'HP:0000980': 0.2}, {'HP:0000822': 0.2}]	[{'Arterial stenosis': 0.2}, {'Pallor': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5443	POMC	405	1.39	[{'HP:0012286': 0.2}, {'HP:0000980': 0.5}, {'HP:0025502': 0.2}]	[{'Abnormal hypothalamus morphology': 0.2}, {'Pallor': 0.5}, {'Overweight': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4901	NRL	406	1.39	[{'HP:0000980': 0.2}, {'HP:0007663': 0.7}]	[{'Pallor': 0.2}, {'Reduced visual acuity': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3769	KCNJ13	407	1.39	[{'HP:0001317': 0.2}, {'HP:0007663': 0.7}]	[{'Abnormal cerebellum morphology': 0.2}, {'Reduced visual acuity': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3766	KCNJ10	408	1.39	[{'HP:0012286': 0.2}, {'HP:0001317': 0.2}, {'HP:0009733': 0.2}, {'HP:0000822': 0.2}]	[{'Abnormal hypothalamus morphology': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Glioma': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
27247	NFU1	409	1.39	[{'HP:0001056': 0.2}, {'HP:0001254': 0.5}, {'HP:0000822': 0.2}]	[{'Milia': 0.2}, {'Lethargy': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5654	HTRA1	410	1.39	[{'HP:0100545': 0.5}, {'HP:0002315': 0.5}]	[{'Arterial stenosis': 0.5}, {'Headache': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
594	BCKDHB	411	1.39	[{'HP:0002315': 0.2}, {'HP:0001254': 0.9}]	[{'Headache': 0.2}, {'Lethargy': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29954	POMT2	412	1.38	[{'HP:0001270': 0.2}, {'HP:0001317': 0.4}, {'HP:0007663': 0.2}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55154	MSTO1	413	1.38	[{'HP:0001270': 0.2}, {'HP:0001317': 0.4}, {'HP:0000980': 0.2}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Pallor': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6712	SPTBN2	414	1.38	[{'HP:0001270': 0.2}, {'HP:0001317': 0.8}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.8}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3708	ITPR1	415	1.38	[{'HP:0001270': 0.4}, {'HP:0001317': 0.6}]	[{'Motor delay': 0.4}, {'Abnormal cerebellum morphology': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2653	GCSH	416	1.38	[{'HP:0001254': 0.9}]	[{'Lethargy': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2301	FOXE3	417	1.38	[{'HP:0100545': 0.2}, {'HP:0001067': 0.2}, {'HP:0000822': 0.2}]	[{'Arterial stenosis': 0.2}, {'Neurofibromas': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2731	GLDC	418	1.38	[{'HP:0001254': 0.9}]	[{'Lethargy': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4540	ND5	419	1.38	[{'HP:0001270': 0.2}, {'HP:0002315': 0.5}, {'HP:0000822': 0.2}]	[{'Motor delay': 0.2}, {'Headache': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
686	BTD	420	1.37	[{'HP:0001317': 0.2}, {'HP:0007663': 0.4}, {'HP:0001254': 0.5}]	[{'Abnormal cerebellum morphology': 0.2}, {'Reduced visual acuity': 0.4}, {'Lethargy': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7139	TNNT2	421	1.37	[{'HP:0000822': 0.5}]	[{'Hypertension': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
145226	RDH12	422	1.37	[{'HP:0001270': 0.2}, {'HP:0001317': 0.2}, {'HP:0007663': 0.4}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Reduced visual acuity': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26249	KLHL3	423	1.37	[{'HP:0002315': 0.2}, {'HP:0000822': 0.7}]	[{'Headache': 0.2}, {'Hypertension': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8402	SLC25A11	424	1.37	[{'HP:0002315': 0.5}, {'HP:0000980': 0.2}, {'HP:0000822': 0.5}]	[{'Headache': 0.5}, {'Pallor': 0.2}, {'Hypertension': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55249	YY1AP1	425	1.37	[{'HP:0100545': 0.7}, {'HP:0000822': 0.5}]	[{'Arterial stenosis': 0.7}, {'Hypertension': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7840	ALMS1	426	1.36	[{'HP:0001270': 0.2}, {'HP:0007663': 0.2}, {'HP:0000822': 0.2}]	[{'Motor delay': 0.2}, {'Reduced visual acuity': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1294	COL7A1	427	1.36	[{'HP:0100545': 0.2}, {'HP:0001056': 1.0}]	[{'Arterial stenosis': 0.2}, {'Milia': 1.0}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2627	GATA6	428	1.36	[{'HP:0002624': 0.2}, {'HP:0100545': 0.2}, {'HP:0000822': 0.2}]	[{'Abnormal venous morphology': 0.2}, {'Arterial stenosis': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23345	SYNE1	429	1.36	[{'HP:0001270': 0.4}, {'HP:0001317': 0.6}]	[{'Motor delay': 0.4}, {'Abnormal cerebellum morphology': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4566	TRNK	430	1.36	[{'HP:0001317': 0.2}, {'HP:0002315': 0.5}, {'HP:0000822': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}, {'Headache': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
695	BTK	431	1.35	[{'HP:0009732': 0.2}, {'HP:0002315': 0.2}, {'HP:0001067': 0.2}, {'HP:0001254': 0.2}]	[{'Plexiform neurofibroma': 0.2}, {'Headache': 0.2}, {'Neurofibromas': 0.2}, {'Lethargy': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5592	PRKG1	432	1.35	[{'HP:0100545': 0.5}, {'HP:0000822': 0.2}]	[{'Arterial stenosis': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5879	RAC1	433	1.35	[{'HP:0001270': 0.2}, {'HP:0001317': 0.4}, {'HP:0007663': 0.2}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.4}, {'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2033	EP300	434	1.35	[{'HP:0001270': 0.2}, {'HP:0001317': 0.4}]	[{'Motor delay': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
345193	LRIT3	435	1.35	[{'HP:0009732': 0.5}, {'HP:0007663': 0.4}]	[{'Plexiform neurofibroma': 0.5}, {'Reduced visual acuity': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
38	ACAT1	436	1.35	[{'HP:0001270': 0.2}, {'HP:0000980': 0.2}, {'HP:0001254': 0.5}, {'HP:0000822': 0.2}]	[{'Motor delay': 0.2}, {'Pallor': 0.2}, {'Lethargy': 0.5}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3356	HTR2A	437	1.35	[{'HP:0002315': 0.2}, {'HP:0000980': 0.2}, {'HP:0001067': 0.2}, {'HP:0000822': 0.2}]	[{'Headache': 0.2}, {'Pallor': 0.2}, {'Neurofibromas': 0.2}, {'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2632	GBE1	438	1.35	[{'HP:0000980': 0.2}, {'HP:0009733': 0.2}]	[{'Pallor': 0.2}, {'Glioma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
58	ACTA1	439	1.35	[{'HP:0001270': 0.6}, {'HP:0002315': 0.2}]	[{'Motor delay': 0.6}, {'Headache': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
